Year,Region,variable,value
2049-12-31,Micronesia,No Affected,10731.143447997143
2050-12-31,Micronesia,No Affected,9198.855840383465
2021-12-31,Caribbean,No Homeless,1214.3227174735907
2022-12-31,Caribbean,No Homeless,1143.679996019805
2023-12-31,Caribbean,No Homeless,1098.2982458076563
2024-12-31,Caribbean,No Homeless,1375.1759506526969
2025-12-31,Caribbean,No Homeless,1279.377944406827
2026-12-31,Caribbean,No Homeless,1208.7352229788655
2027-12-31,Caribbean,No Homeless,1163.3534728029845
2028-12-31,Caribbean,No Homeless,1440.2311776973595
2029-12-31,Caribbean,No Homeless,1344.4331714818638
2030-12-31,Caribbean,No Homeless,1273.790450055943
2031-12-31,Caribbean,No Homeless,1228.408699860616
2032-12-31,Caribbean,No Homeless,1505.2864047264782
2033-12-31,Caribbean,No Homeless,1409.4883984857327
2034-12-31,Caribbean,No Homeless,1338.8456770495516
2035-12-31,Caribbean,No Homeless,1293.46392685609
2036-12-31,Caribbean,No Homeless,1570.3416317235592
2037-12-31,Caribbean,No Homeless,1474.5436254847446
2038-12-31,Caribbean,No Homeless,1403.9009040488588
2039-12-31,Caribbean,No Homeless,1358.5191538550039
2040-12-31,Caribbean,No Homeless,1635.396858722252
2041-12-31,Caribbean,No Homeless,1343.7408526554088
2042-12-31,Caribbean,No Homeless,1178.4770532708878
2043-12-31,Caribbean,No Homeless,1139.6927156962097
2044-12-31,Caribbean,No Homeless,1119.6335468169414
2045-12-31,Caribbean,No Homeless,827.9775407505122
2046-12-31,Caribbean,No Homeless,858.571741192841
2047-12-31,Caribbean,No Homeless,914.408481565175
2048-12-31,Caribbean,No Homeless,887.7519000671145
2049-12-31,Caribbean,No Homeless,893.0327677472744
2050-12-31,Caribbean,No Homeless,923.6269681900327
2021-12-31,Eastern Asia,No Homeless,3572198.2571945377
2022-12-31,Eastern Asia,No Homeless,3685325.791399412
2023-12-31,Eastern Asia,No Homeless,2440566.3526582755
2024-12-31,Eastern Asia,No Homeless,3855017.0926968185
2025-12-31,Eastern Asia,No Homeless,3481796.9433935704
2026-12-31,Eastern Asia,No Homeless,3104399.1449305145
2027-12-31,Eastern Asia,No Homeless,3651488.244776327
2028-12-31,Eastern Asia,No Homeless,4202193.502951936
2029-12-31,Eastern Asia,No Homeless,2957434.0643683276
2030-12-31,Eastern Asia,No Homeless,3500345.5151732787
2031-12-31,Eastern Asia,No Homeless,4047434.615157727
2032-12-31,Eastern Asia,No Homeless,3670036.816872193
2033-12-31,Eastern Asia,No Homeless,3289022.860297925
2034-12-31,Eastern Asia,No Homeless,4703473.600496313
2035-12-31,Eastern Asia,No Homeless,4330253.451305064
2036-12-31,Eastern Asia,No Homeless,3952855.6529237702
2037-12-31,Eastern Asia,No Homeless,3571841.6961959032
2038-12-31,Eastern Asia,No Homeless,4986292.436218897
2039-12-31,Eastern Asia,No Homeless,4613072.28688618
2040-12-31,Eastern Asia,No Homeless,4235674.488427612
2041-12-31,Eastern Asia,No Homeless,3854660.531695203
2042-12-31,Eastern Asia,No Homeless,5269111.271757376
2043-12-31,Eastern Asia,No Homeless,4895891.122483933
2044-12-31,Eastern Asia,No Homeless,4518493.324072344
2045-12-31,Eastern Asia,No Homeless,4137479.367348399
2046-12-31,Eastern Asia,No Homeless,5551930.107381536
2047-12-31,Eastern Asia,No Homeless,5178709.958058698
2048-12-31,Eastern Asia,No Homeless,4801312.159550018
2049-12-31,Eastern Asia,No Homeless,4420298.202706999
2050-12-31,Eastern Asia,No Homeless,5834748.942621633
2021-12-31,Northern America,No Homeless,77119807.86469494
2022-12-31,Northern America,No Homeless,76927573.07770094
2023-12-31,Northern America,No Homeless,76992241.19279996
2024-12-31,Northern America,No Homeless,82575060.73837748
2025-12-31,Northern America,No Homeless,82127366.19665125
2026-12-31,Northern America,No Homeless,81935131.40965596
2027-12-31,Northern America,No Homeless,81999799.52473015
2028-12-31,Northern America,No Homeless,87582619.070274
2029-12-31,Northern America,No Homeless,87134924.52855125
2030-12-31,Northern America,No Homeless,86942689.74157251
2031-12-31,Northern America,No Homeless,87007357.85663804
2032-12-31,Northern America,No Homeless,92590177.4022109
2033-12-31,Northern America,No Homeless,92142482.86052741
2034-12-31,Northern America,No Homeless,91950248.07353508
2035-12-31,Northern America,No Homeless,0.0
2036-12-31,Northern America,No Homeless,0.0
2037-12-31,Northern America,No Homeless,0.0
2038-12-31,Northern America,No Homeless,0.0
2039-12-31,Northern America,No Homeless,0.0
2040-12-31,Northern America,No Homeless,0.0
2041-12-31,Northern America,No Homeless,0.0
2042-12-31,Northern America,No Homeless,0.0
2043-12-31,Northern America,No Homeless,0.0
2044-12-31,Northern America,No Homeless,0.0
2045-12-31,Northern America,No Homeless,0.0
2046-12-31,Northern America,No Homeless,0.0
2047-12-31,Northern America,No Homeless,9.306708192088175
2048-12-31,Northern America,No Homeless,18.564522037485677
2049-12-31,Northern America,No Homeless,31.343936557819735
2050-12-31,Northern America,No Homeless,44.12335107918459
2021-12-31,Southern Asia,No Homeless,52522.105411445096
2022-12-31,Southern Asia,No Homeless,45318.76260623392
2023-12-31,Southern Asia,No Homeless,63822.03325703172
2024-12-31,Southern Asia,No Homeless,73030.505567145
2025-12-31,Southern Asia,No Homeless,66166.40652276156
2026-12-31,Southern Asia,No Homeless,68597.10581956273
2027-12-31,Southern Asia,No Homeless,87100.37647086565
2028-12-31,Southern Asia,No Homeless,91319.34410101218
2029-12-31,Southern Asia,No Homeless,84116.00129726813
2030-12-31,Southern Asia,No Homeless,97629.76727064094
2031-12-31,Southern Asia,No Homeless,106498.99582438092
2032-12-31,Southern Asia,No Homeless,99634.8967901513
2033-12-31,Southern Asia,No Homeless,102065.59609905367
2034-12-31,Southern Asia,No Homeless,120568.86676486957
2035-12-31,Southern Asia,No Homeless,129777.33909238514
2036-12-31,Southern Asia,No Homeless,122913.24006777404
2037-12-31,Southern Asia,No Homeless,136427.0060550167
2038-12-31,Southern Asia,No Homeless,145296.23462147254
2039-12-31,Southern Asia,No Homeless,149515.20226802706
2040-12-31,Southern Asia,No Homeless,142311.8594788807
2041-12-31,Southern Asia,No Homeless,155825.62546459533
2042-12-31,Southern Asia,No Homeless,165034.09779353783
2043-12-31,Southern Asia,No Homeless,158170.02115825366
2044-12-31,Southern Asia,No Homeless,160600.76519301935
2045-12-31,Southern Asia,No Homeless,179104.10291097
2046-12-31,Southern Asia,No Homeless,188312.66461641472
2047-12-31,Southern Asia,No Homeless,181109.4335928072
2048-12-31,Southern Asia,No Homeless,194623.31128249774
2049-12-31,Southern Asia,No Homeless,203492.65155036002
2050-12-31,Southern Asia,No Homeless,207711.7308994961
2021-12-31,Western Africa,No Homeless,4075.2612620323607
2022-12-31,Western Africa,No Homeless,3949.0737337497967
2023-12-31,Western Africa,No Homeless,3716.94503029849
2024-12-31,Western Africa,No Homeless,3379.243949654678
2025-12-31,Western Africa,No Homeless,4315.91339097418
2026-12-31,Western Africa,No Homeless,3909.466733327198
2027-12-31,Western Africa,No Homeless,3291.506523411038
2028-12-31,Western Africa,No Homeless,3842.3444583421724
2029-12-31,Western Africa,No Homeless,4604.69594560416
2030-12-31,Western Africa,No Homeless,4198.2492880693935
2031-12-31,Western Africa,No Homeless,3860.5482075316904
2032-12-31,Western Africa,No Homeless,4797.217648996162
2033-12-31,Western Africa,No Homeless,4671.030120800659
2034-12-31,Western Africa,No Homeless,4438.901417485518
2035-12-31,Western Africa,No Homeless,4989.739352588955
2036-12-31,Western Africa,No Homeless,5752.090839971404
2037-12-31,Western Africa,No Homeless,5345.644182517817
2038-12-31,Western Africa,No Homeless,4727.683972509891
2039-12-31,Western Africa,No Homeless,5278.52190706466
2040-12-31,Western Africa,No Homeless,5152.334378020523
2041-12-31,Western Africa,No Homeless,4920.205673536536
2042-12-31,Western Africa,No Homeless,4582.504591570327
2043-12-31,Western Africa,No Homeless,5519.174031500643
2044-12-31,Western Africa,No Homeless,5392.985452484334
2045-12-31,Western Africa,No Homeless,4775.022093252406
2046-12-31,Western Africa,No Homeless,5325.85582675786
2047-12-31,Western Africa,No Homeless,6088.202063362087
2048-12-31,Western Africa,No Homeless,5681.749105928974
2049-12-31,Western Africa,No Homeless,5063.782596158106
2050-12-31,Western Africa,No Homeless,6000.446784187871
2021-12-31,Western Asia,No Homeless,124.11716629297625
2022-12-31,Western Asia,No Homeless,132.61959436925704
2023-12-31,Western Asia,No Homeless,126.91126316322138
2024-12-31,Western Asia,No Homeless,129.95111482195816
2025-12-31,Western Asia,No Homeless,141.89767613920654
2026-12-31,Western Asia,No Homeless,143.2332858551416
2027-12-31,Western Asia,No Homeless,135.66218590225736
2028-12-31,Western Asia,No Homeless,138.70203754453252
2029-12-31,Western Asia,No Homeless,147.2044655948959
2030-12-31,Western Asia,No Homeless,141.4961343638769
2031-12-31,Western Asia,No Homeless,141.0918527447281
2032-12-31,Western Asia,No Homeless,145.99447310242053
2033-12-31,Western Asia,No Homeless,154.4969011377811
2034-12-31,Western Asia,No Homeless,148.78856989046977
2035-12-31,Western Asia,No Homeless,148.38428825613317
2036-12-31,Western Asia,No Homeless,153.2869085965448
2037-12-31,Western Asia,No Homeless,161.7893366141337
2038-12-31,Western Asia,No Homeless,156.08100534909076
2039-12-31,Western Asia,No Homeless,155.67672369530956
2040-12-31,Western Asia,No Homeless,160.5793440185461
2041-12-31,Western Asia,No Homeless,169.081772023484
2042-12-31,Western Asia,No Homeless,163.3734407504644
2043-12-31,Western Asia,No Homeless,162.96915909275776
2044-12-31,Western Asia,No Homeless,167.87177941599265
2045-12-31,Western Asia,No Homeless,176.3742074210238
2046-12-31,Western Asia,No Homeless,170.665876148123
2047-12-31,Western Asia,No Homeless,170.2615944904622
2048-12-31,Western Asia,No Homeless,175.1642148137024
2049-12-31,Western Asia,No Homeless,183.66664281870962
2050-12-31,Western Asia,No Homeless,200.85523828498867
2021-12-31,Eastern Africa,No Homeless,156.90593032079323
2022-12-31,Eastern Africa,No Homeless,168.7083110544494
2023-12-31,Eastern Africa,No Homeless,164.0033196547165
2024-12-31,Eastern Africa,No Homeless,142.7897790391985
2025-12-31,Eastern Africa,No Homeless,138.272794159178
2026-12-31,Eastern Africa,No Homeless,150.07517488872435
2027-12-31,Eastern Africa,No Homeless,127.88327011760994
2028-12-31,Eastern Africa,No Homeless,105.87937187399402
2029-12-31,Eastern Africa,No Homeless,116.89139497548567
2030-12-31,Eastern Africa,No Homeless,127.71541155783052
2031-12-31,Eastern Africa,No Homeless,105.52350679733244
2032-12-31,Eastern Africa,No Homeless,101.0065219377082
2033-12-31,Eastern Africa,No Homeless,112.80890268212151
2034-12-31,Eastern Africa,No Homeless,108.10391129538839
2035-12-31,Eastern Africa,No Homeless,86.89037069621517
2036-12-31,Eastern Africa,No Homeless,82.3733858341946
2037-12-31,Eastern Africa,No Homeless,94.17576657233167
2038-12-31,Eastern Africa,No Homeless,89.4707751794951
2039-12-31,Eastern Africa,No Homeless,68.25723456784071
2040-12-31,Eastern Africa,No Homeless,63.740249683128425
2041-12-31,Eastern Africa,No Homeless,75.54263039390298
2042-12-31,Eastern Africa,No Homeless,70.83763896991695
2043-12-31,Eastern Africa,No Homeless,49.62409832829799
2044-12-31,Eastern Africa,No Homeless,45.107113423917326
2045-12-31,Eastern Africa,No Homeless,56.90949412482551
2046-12-31,Eastern Africa,No Homeless,52.20450269580306
2047-12-31,Eastern Africa,No Homeless,30.99096205420592
2048-12-31,Eastern Africa,No Homeless,26.473977149582424
2049-12-31,Eastern Africa,No Homeless,38.27635785021084
2050-12-31,Eastern Africa,No Homeless,33.57136642105579
2021-12-31,Central America,No Homeless,172435.62173504205
2022-12-31,Central America,No Homeless,193896.25689506633
2023-12-31,Central America,No Homeless,177888.81192182814
2024-12-31,Central America,No Homeless,178026.02203512535
2025-12-31,Central America,No Homeless,188828.99423919097
2026-12-31,Central America,No Homeless,210289.62940207263
2027-12-31,Central America,No Homeless,194282.18443091362
2028-12-31,Central America,No Homeless,194419.3945451334
2029-12-31,Central America,No Homeless,205222.36674983084
2030-12-31,Central America,No Homeless,226683.0019129428
2031-12-31,Central America,No Homeless,210675.55694174458
2032-12-31,Central America,No Homeless,210812.76705608694
2033-12-31,Central America,No Homeless,221615.73926082347
2034-12-31,Central America,No Homeless,243076.37442391086
2035-12-31,Central America,No Homeless,227068.9294528297
2036-12-31,Central America,No Homeless,227206.13956726016
2037-12-31,Central America,No Homeless,238009.11177207733
2038-12-31,Central America,No Homeless,259469.74693524046
2039-12-31,Central America,No Homeless,243462.30196413203
2040-12-31,Central America,No Homeless,334238.6257863062
2041-12-31,Central America,No Homeless,478076.96115490625
2042-12-31,Central America,No Homeless,674751.344318816
2043-12-31,Central America,No Homeless,706842.9379547236
2044-12-31,Central America,No Homeless,797619.2617771154
2045-12-31,Central America,No Homeless,850818.4834377486
2046-12-31,Central America,No Homeless,914457.5034372536
2047-12-31,Central America,No Homeless,771335.3490723843
2048-12-31,Central America,No Homeless,814012.634288147
2049-12-31,Central America,No Homeless,867211.8559487478
2050-12-31,Central America,No Homeless,930850.8759495353
2021-12-31,South-Eastern Asia,No Homeless,278.26686454270106
2022-12-31,South-Eastern Asia,No Homeless,282.3717188641094
2023-12-31,South-Eastern Asia,No Homeless,285.923080144927
2024-12-31,South-Eastern Asia,No Homeless,289.0003097688813
2025-12-31,South-Eastern Asia,No Homeless,293.6595523045768
2026-12-31,South-Eastern Asia,No Homeless,297.76440662598964
2027-12-31,South-Eastern Asia,No Homeless,301.315767906822
2028-12-31,South-Eastern Asia,No Homeless,304.3929975307722
2029-12-31,South-Eastern Asia,No Homeless,309.0522400664664
2030-12-31,South-Eastern Asia,No Homeless,313.1570943878704
2031-12-31,South-Eastern Asia,No Homeless,316.7084556686774
2032-12-31,South-Eastern Asia,No Homeless,319.7856852926128
2033-12-31,South-Eastern Asia,No Homeless,324.44492782830804
2034-12-31,South-Eastern Asia,No Homeless,328.54978214972
2035-12-31,South-Eastern Asia,No Homeless,332.101143430538
2036-12-31,South-Eastern Asia,No Homeless,335.1783730544859
2037-12-31,South-Eastern Asia,No Homeless,339.837615590175
2038-12-31,South-Eastern Asia,No Homeless,343.94246991160173
2039-12-31,South-Eastern Asia,No Homeless,0.0
2040-12-31,South-Eastern Asia,No Homeless,0.0
2041-12-31,South-Eastern Asia,No Homeless,0.0
2042-12-31,South-Eastern Asia,No Homeless,0.0
2043-12-31,South-Eastern Asia,No Homeless,840.7755333185065
2044-12-31,South-Eastern Asia,No Homeless,4935.704907945665
2045-12-31,South-Eastern Asia,No Homeless,7104.513645061379
2046-12-31,South-Eastern Asia,No Homeless,6098.694459247045
2047-12-31,South-Eastern Asia,No Homeless,8267.503196215901
2048-12-31,South-Eastern Asia,No Homeless,8510.191295970817
2049-12-31,South-Eastern Asia,No Homeless,9377.714790617187
2050-12-31,South-Eastern Asia,No Homeless,10245.238285224103
2021-12-31,Southern Europe,No Homeless,136.9789677904842
2022-12-31,Southern Europe,No Homeless,104.1993202172564
2023-12-31,Southern Europe,No Homeless,69.8956446847551
2024-12-31,Southern Europe,No Homeless,34.0963377925199
2025-12-31,Southern Europe,No Homeless,83.93876940148111
2026-12-31,Southern Europe,No Homeless,51.15912182876177
2027-12-31,Southern Europe,No Homeless,16.855446296145193
2028-12-31,Southern Europe,No Homeless,0.0
2029-12-31,Southern Europe,No Homeless,0.0
2030-12-31,Southern Europe,No Homeless,0.0
2031-12-31,Southern Europe,No Homeless,0.0
2032-12-31,Southern Europe,No Homeless,46.214002430554295
2033-12-31,Southern Europe,No Homeless,47.00319372044486
2034-12-31,Southern Europe,No Homeless,45.949208867519324
2035-12-31,Southern Europe,No Homeless,38.1036778325448
2036-12-31,Southern Europe,No Homeless,37.04969298014036
2037-12-31,Southern Europe,No Homeless,34.15253198157919
2038-12-31,Southern Europe,No Homeless,33.730938039524574
2039-12-31,Southern Europe,No Homeless,33.30934409749269
2040-12-31,Southern Europe,No Homeless,34.96204683962507
2041-12-31,Southern Europe,No Homeless,39.09031663819594
