Year,Region,variable,value
2009-01-01,South America,ins_adj_usd_damages,0.0
2009-01-01,Western Europe,ins_adj_usd_damages,173246892.27010003
2009-01-01,Eastern Asia,ins_adj_usd_damages,74272351.90144001
2009-01-01,Caribbean,ins_adj_usd_damages,0.0
2009-01-01,South-Eastern Asia,ins_adj_usd_damages,8289324.989000001
2009-01-01,Northern Africa,ins_adj_usd_damages,0.0
2009-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2009-01-01,Southern Europe,ins_adj_usd_damages,96156169.87240002
2009-01-01,Melanesia,ins_adj_usd_damages,0.0
2009-01-01,Australia and New Zealand,ins_adj_usd_damages,64822521.41398001
2009-01-01,Polynesia,ins_adj_usd_damages,0.0
2009-01-01,Northern Europe,ins_adj_usd_damages,27603452.213370003
2009-01-01,Western Asia,ins_adj_usd_damages,20723312.4725
2009-01-01,Micronesia,ins_adj_usd_damages,0.0
2009-01-01,Southern Africa,ins_adj_usd_damages,0.0
2009-01-01,Middle Africa,ins_adj_usd_damages,0.0
2009-01-01,Russian Federation,ins_adj_usd_damages,0.0
2009-01-01,Central Asia,ins_adj_usd_damages,0.0
2010-01-01,Western Africa,ins_adj_usd_damages,0.0
2010-01-01,Southern Asia,ins_adj_usd_damages,8425273.272
2010-01-01,Central America,ins_adj_usd_damages,46339002.996
2010-01-01,Northern America,ins_adj_usd_damages,444011901.43439996
2010-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2010-01-01,South America,ins_adj_usd_damages,675201400.01808
2010-01-01,Western Europe,ins_adj_usd_damages,335157370.76015997
2010-01-01,Eastern Asia,ins_adj_usd_damages,12890668.10616
2010-01-01,Caribbean,ins_adj_usd_damages,16850546.544
2010-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2010-01-01,Northern Africa,ins_adj_usd_damages,0.0
2010-01-01,Eastern Europe,ins_adj_usd_damages,1685054.6543999999
2010-01-01,Southern Europe,ins_adj_usd_damages,23338006.96344
2010-01-01,Melanesia,ins_adj_usd_damages,0.0
2010-01-01,Australia and New Zealand,ins_adj_usd_damages,799389928.04736
2010-01-01,Polynesia,ins_adj_usd_damages,0.0
2010-01-01,Northern Europe,ins_adj_usd_damages,2864.59291248
2010-01-01,Western Asia,ins_adj_usd_damages,0.0
2010-01-01,Micronesia,ins_adj_usd_damages,0.0
2010-01-01,Southern Africa,ins_adj_usd_damages,0.0
2010-01-01,Middle Africa,ins_adj_usd_damages,0.0
2010-01-01,Russian Federation,ins_adj_usd_damages,0.0
2010-01-01,Central Asia,ins_adj_usd_damages,0.0
2011-01-01,Western Africa,ins_adj_usd_damages,0.0
2011-01-01,Southern Asia,ins_adj_usd_damages,0.0
2011-01-01,Central America,ins_adj_usd_damages,17382493.004
2011-01-01,Northern America,ins_adj_usd_damages,2133527191.3109598
2011-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2011-01-01,South America,ins_adj_usd_damages,7909034.31682
2011-01-01,Western Europe,ins_adj_usd_damages,0.0
2011-01-01,Eastern Asia,ins_adj_usd_damages,3418701811.5617
2011-01-01,Caribbean,ins_adj_usd_damages,39110609.258999996
2011-01-01,South-Eastern Asia,ins_adj_usd_damages,869124650.2
2011-01-01,Northern Africa,ins_adj_usd_damages,0.0
2011-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2011-01-01,Southern Europe,ins_adj_usd_damages,9908021.01228
2011-01-01,Melanesia,ins_adj_usd_damages,0.0
2011-01-01,Australia and New Zealand,ins_adj_usd_damages,1329760714.806
2011-01-01,Polynesia,ins_adj_usd_damages,0.0
2011-01-01,Northern Europe,ins_adj_usd_damages,14340556.7283
2011-01-01,Western Asia,ins_adj_usd_damages,15122768.91348
2011-01-01,Micronesia,ins_adj_usd_damages,0.0
2011-01-01,Southern Africa,ins_adj_usd_damages,0.0
2011-01-01,Middle Africa,ins_adj_usd_damages,0.0
2011-01-01,Russian Federation,ins_adj_usd_damages,0.0
2011-01-01,Central Asia,ins_adj_usd_damages,0.0
2012-01-01,Western Africa,ins_adj_usd_damages,0.0
2012-01-01,Southern Asia,ins_adj_usd_damages,0.0
2012-01-01,Central America,ins_adj_usd_damages,25814891.97318
2012-01-01,Northern America,ins_adj_usd_damages,2577987775.3723593
2012-01-01,Eastern Africa,ins_adj_usd_damages,88710.96898
2012-01-01,South America,ins_adj_usd_damages,1330664.5347
2012-01-01,Western Europe,ins_adj_usd_damages,0.0
2012-01-01,Eastern Asia,ins_adj_usd_damages,150897358.23498002
2012-01-01,Caribbean,ins_adj_usd_damages,0.0
2012-01-01,South-Eastern Asia,ins_adj_usd_damages,443554.8449
2012-01-01,Northern Africa,ins_adj_usd_damages,0.0
2012-01-01,Eastern Europe,ins_adj_usd_damages,2661329.0694
2012-01-01,Southern Europe,ins_adj_usd_damages,253713371.28280002
2012-01-01,Melanesia,ins_adj_usd_damages,0.0
2012-01-01,Australia and New Zealand,ins_adj_usd_damages,24572938.407460004
2012-01-01,Polynesia,ins_adj_usd_damages,0.0
2012-01-01,Northern Europe,ins_adj_usd_damages,72122017.78074001
2012-01-01,Western Asia,ins_adj_usd_damages,0.0
2012-01-01,Micronesia,ins_adj_usd_damages,0.0
2012-01-01,Southern Africa,ins_adj_usd_damages,0.0
2012-01-01,Middle Africa,ins_adj_usd_damages,0.0
2012-01-01,Russian Federation,ins_adj_usd_damages,0.0
2012-01-01,Central Asia,ins_adj_usd_damages,0.0
2013-01-01,Western Africa,ins_adj_usd_damages,0.0
2013-01-01,Southern Asia,ins_adj_usd_damages,45005220.010000005
2013-01-01,Central America,ins_adj_usd_damages,82359552.6183
2013-01-01,Northern America,ins_adj_usd_damages,1172430986.48051
2013-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2013-01-01,South America,ins_adj_usd_damages,14671701.72326
2013-01-01,Western Europe,ins_adj_usd_damages,526291042.79694
2013-01-01,Eastern Asia,ins_adj_usd_damages,38614478.768580005
2013-01-01,Caribbean,ins_adj_usd_damages,1350156.6003
2013-01-01,South-Eastern Asia,ins_adj_usd_damages,100811692.8224
2013-01-01,Northern Africa,ins_adj_usd_damages,0.0
2013-01-01,Eastern Europe,ins_adj_usd_damages,34731968.44875732
2013-01-01,Southern Europe,ins_adj_usd_damages,12403438.634756
2013-01-01,Melanesia,ins_adj_usd_damages,0.0
2013-01-01,Australia and New Zealand,ins_adj_usd_damages,117985684.778216
2013-01-01,Polynesia,ins_adj_usd_damages,0.0
2013-01-01,Northern Europe,ins_adj_usd_damages,0.0
2013-01-01,Western Asia,ins_adj_usd_damages,0.0
2013-01-01,Micronesia,ins_adj_usd_damages,0.0
2013-01-01,Southern Africa,ins_adj_usd_damages,0.0
2013-01-01,Middle Africa,ins_adj_usd_damages,0.0
2013-01-01,Russian Federation,ins_adj_usd_damages,0.0
2013-01-01,Central Asia,ins_adj_usd_damages,0.0
2014-01-01,Western Africa,ins_adj_usd_damages,0.0
2014-01-01,Southern Asia,ins_adj_usd_damages,62200017.581199996
2014-01-01,Central America,ins_adj_usd_damages,109764736.90799999
2014-01-01,Northern America,ins_adj_usd_damages,815963612.989845
2014-01-01,Eastern Africa,ins_adj_usd_damages,4482060.09041
2014-01-01,South America,ins_adj_usd_damages,0.0
2014-01-01,Western Europe,ins_adj_usd_damages,52778544.32992999
2014-01-01,Eastern Asia,ins_adj_usd_damages,296447113.20428103
2014-01-01,Caribbean,ins_adj_usd_damages,0.0
2014-01-01,South-Eastern Asia,ins_adj_usd_damages,3201471.49315
2014-01-01,Northern Africa,ins_adj_usd_damages,0.0
2014-01-01,Eastern Europe,ins_adj_usd_damages,6677354.82857
2014-01-01,Southern Europe,ins_adj_usd_damages,731764.91272
2014-01-01,Melanesia,ins_adj_usd_damages,0.0
2014-01-01,Australia and New Zealand,ins_adj_usd_damages,77932963.20468
2014-01-01,Polynesia,ins_adj_usd_damages,0.0
2014-01-01,Northern Europe,ins_adj_usd_damages,48479425.4677
2014-01-01,Western Asia,ins_adj_usd_damages,0.0
2014-01-01,Micronesia,ins_adj_usd_damages,0.0
2014-01-01,Southern Africa,ins_adj_usd_damages,0.0
2014-01-01,Middle Africa,ins_adj_usd_damages,0.0
2014-01-01,Russian Federation,ins_adj_usd_damages,0.0
2014-01-01,Central Asia,ins_adj_usd_damages,0.0
2015-01-01,Western Africa,ins_adj_usd_damages,0.0
2015-01-01,Southern Asia,ins_adj_usd_damages,124639178.27783
2015-01-01,Central America,ins_adj_usd_damages,31411637.14129
2015-01-01,Northern America,ins_adj_usd_damages,1102383621.248625
2015-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2015-01-01,South America,ins_adj_usd_damages,77842249.4755
2015-01-01,Western Europe,ins_adj_usd_damages,59709584.30356
2015-01-01,Eastern Asia,ins_adj_usd_damages,141947631.39650002
2015-01-01,Caribbean,ins_adj_usd_damages,5586326.138830001
2015-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2015-01-01,Northern Africa,ins_adj_usd_damages,0.0
2015-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2015-01-01,Southern Europe,ins_adj_usd_damages,25275836.30028
2015-01-01,Melanesia,ins_adj_usd_damages,0.0
2015-01-01,Australia and New Zealand,ins_adj_usd_damages,122716016.82020001
2015-01-01,Polynesia,ins_adj_usd_damages,0.0
2015-01-01,Northern Europe,ins_adj_usd_damages,172535056.48452002
2015-01-01,Western Asia,ins_adj_usd_damages,2381057.0427800003
2015-01-01,Micronesia,ins_adj_usd_damages,0.0
2015-01-01,Southern Africa,ins_adj_usd_damages,0.0
2015-01-01,Middle Africa,ins_adj_usd_damages,0.0
2015-01-01,Russian Federation,ins_adj_usd_damages,0.0
2015-01-01,Central Asia,ins_adj_usd_damages,0.0
2016-01-01,Western Africa,ins_adj_usd_damages,0.0
2016-01-01,Southern Asia,ins_adj_usd_damages,32271598.75116
2016-01-01,Central America,ins_adj_usd_damages,0.0
2016-01-01,Northern America,ins_adj_usd_damages,2233788134.24696
2016-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2016-01-01,South America,ins_adj_usd_damages,56568032.293699995
2016-01-01,Western Europe,ins_adj_usd_damages,246395511.15469
2016-01-01,Eastern Asia,ins_adj_usd_damages,662402384.71131
2016-01-01,Caribbean,ins_adj_usd_damages,0.0
2016-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2016-01-01,Northern Africa,ins_adj_usd_damages,0.0
2016-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2016-01-01,Southern Europe,ins_adj_usd_damages,6955085.93775
2016-01-01,Melanesia,ins_adj_usd_damages,4636723.9585
2016-01-01,Australia and New Zealand,ins_adj_usd_damages,228126818.7582
2016-01-01,Polynesia,ins_adj_usd_damages,0.0
2016-01-01,Northern Europe,ins_adj_usd_damages,0.0
2016-01-01,Western Asia,ins_adj_usd_damages,0.0
2016-01-01,Micronesia,ins_adj_usd_damages,0.0
2016-01-01,Southern Africa,ins_adj_usd_damages,13539233.95882
2016-01-01,Middle Africa,ins_adj_usd_damages,0.0
2016-01-01,Russian Federation,ins_adj_usd_damages,0.0
2016-01-01,Central Asia,ins_adj_usd_damages,0.0
2017-01-01,Western Africa,ins_adj_usd_damages,0.0
2017-01-01,Southern Asia,ins_adj_usd_damages,10512792.32103
2017-01-01,Central America,ins_adj_usd_damages,227303617.75199997
2017-01-01,Northern America,ins_adj_usd_damages,8151675991.6311
2017-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2017-01-01,South America,ins_adj_usd_damages,51616863.19785
2017-01-01,Western Europe,ins_adj_usd_damages,87417182.99379
2017-01-01,Eastern Asia,ins_adj_usd_damages,91868545.50809999
2017-01-01,Caribbean,ins_adj_usd_damages,3128319076.822709
2017-01-01,South-Eastern Asia,ins_adj_usd_damages,2936005.06263
2017-01-01,Northern Africa,ins_adj_usd_damages,0.0
2017-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2017-01-01,Southern Europe,ins_adj_usd_damages,33053734.41477
2017-01-01,Melanesia,ins_adj_usd_damages,0.0
2017-01-01,Australia and New Zealand,ins_adj_usd_damages,177107402.16509998
2017-01-01,Polynesia,ins_adj_usd_damages,0.0
2017-01-01,Northern Europe,ins_adj_usd_damages,0.0
2017-01-01,Western Asia,ins_adj_usd_damages,28412952.219
2017-01-01,Micronesia,ins_adj_usd_damages,0.0
2017-01-01,Southern Africa,ins_adj_usd_damages,45934272.754049994
2017-01-01,Middle Africa,ins_adj_usd_damages,0.0
2017-01-01,Russian Federation,ins_adj_usd_damages,0.0
2017-01-01,Central Asia,ins_adj_usd_damages,0.0
2018-01-01,Western Africa,ins_adj_usd_damages,0.0
2018-01-01,Southern Asia,ins_adj_usd_damages,0.0
2018-01-01,Central America,ins_adj_usd_damages,0.0
2018-01-01,Northern America,ins_adj_usd_damages,3290539427.4963
2018-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2018-01-01,South America,ins_adj_usd_damages,0.0
2018-01-01,Western Europe,ins_adj_usd_damages,40875844.340386
2018-01-01,Eastern Asia,ins_adj_usd_damages,1106063673.108
2018-01-01,Caribbean,ins_adj_usd_damages,0.0
2018-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2018-01-01,Northern Africa,ins_adj_usd_damages,0.0
2018-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2018-01-01,Southern Europe,ins_adj_usd_damages,8829104.75902
2018-01-01,Melanesia,ins_adj_usd_damages,0.0
2018-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
2018-01-01,Polynesia,ins_adj_usd_damages,0.0
2018-01-01,Northern Europe,ins_adj_usd_damages,0.0
2018-01-01,Western Asia,ins_adj_usd_damages,0.0
2018-01-01,Micronesia,ins_adj_usd_damages,0.0
2018-01-01,Southern Africa,ins_adj_usd_damages,0.0
2018-01-01,Middle Africa,ins_adj_usd_damages,0.0
2018-01-01,Russian Federation,ins_adj_usd_damages,0.0
2018-01-01,Central Asia,ins_adj_usd_damages,0.0
2019-01-01,Western Africa,ins_adj_usd_damages,0.0
2019-01-01,Southern Asia,ins_adj_usd_damages,39512579.308
2019-01-01,Central America,ins_adj_usd_damages,2469536.20675
2019-01-01,Northern America,ins_adj_usd_damages,728513180.99125
2019-01-01,Eastern Africa,ins_adj_usd_damages,14817217.2405
2019-01-01,South America,ins_adj_usd_damages,0.0
2019-01-01,Western Europe,ins_adj_usd_damages,11063522.20624
2019-01-01,Eastern Asia,ins_adj_usd_damages,1748431634.379
2019-01-01,Caribbean,ins_adj_usd_damages,0.0
2019-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2019-01-01,Northern Africa,ins_adj_usd_damages,0.0
2019-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2019-01-01,Southern Europe,ins_adj_usd_damages,67566510.61668
2019-01-01,Melanesia,ins_adj_usd_damages,0.0
2019-01-01,Australia and New Zealand,ins_adj_usd_damages,62726219.65145
2019-01-01,Polynesia,ins_adj_usd_damages,0.0
2019-01-01,Northern Europe,ins_adj_usd_damages,14026965.654339999
2019-01-01,Western Asia,ins_adj_usd_damages,987814.4826999999
2019-01-01,Micronesia,ins_adj_usd_damages,0.0
2019-01-01,Southern Africa,ins_adj_usd_damages,0.0
2019-01-01,Middle Africa,ins_adj_usd_damages,0.0
2019-01-01,Russian Federation,ins_adj_usd_damages,0.0
2019-01-01,Central Asia,ins_adj_usd_damages,0.0
2020-01-01,Western Africa,ins_adj_usd_damages,0.0
2020-01-01,Southern Asia,ins_adj_usd_damages,80000000.0
2020-01-01,Central America,ins_adj_usd_damages,0.0
2020-01-01,Northern America,ins_adj_usd_damages,3440000000.0
2020-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2020-01-01,South America,ins_adj_usd_damages,0.0
2020-01-01,Western Europe,ins_adj_usd_damages,0.0
2020-01-01,Eastern Asia,ins_adj_usd_damages,265000000.0
2020-01-01,Caribbean,ins_adj_usd_damages,40000000.0
2020-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2020-01-01,Northern Africa,ins_adj_usd_damages,0.0
2020-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2020-01-01,Southern Europe,ins_adj_usd_damages,8400000.0
2020-01-01,Melanesia,ins_adj_usd_damages,0.0
2020-01-01,Australia and New Zealand,ins_adj_usd_damages,100000000.0
2020-01-01,Polynesia,ins_adj_usd_damages,0.0
2020-01-01,Northern Europe,ins_adj_usd_damages,0.0
2020-01-01,Western Asia,ins_adj_usd_damages,0.0
2020-01-01,Micronesia,ins_adj_usd_damages,0.0
2020-01-01,Southern Africa,ins_adj_usd_damages,0.0
2020-01-01,Middle Africa,ins_adj_usd_damages,0.0
2020-01-01,Russian Federation,ins_adj_usd_damages,0.0
2020-01-01,Central Asia,ins_adj_usd_damages,0.0
2021-01-01,Western Africa,ins_adj_usd_damages,0.0
2021-01-01,Southern Asia,ins_adj_usd_damages,0.0
2021-01-01,Central America,ins_adj_usd_damages,0.0
2021-01-01,Northern America,ins_adj_usd_damages,0.0
2021-01-01,Eastern Africa,ins_adj_usd_damages,0.0
2021-01-01,South America,ins_adj_usd_damages,0.0
2021-01-01,Western Europe,ins_adj_usd_damages,0.0
2021-01-01,Eastern Asia,ins_adj_usd_damages,0.0
2021-01-01,Caribbean,ins_adj_usd_damages,0.0
2021-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
2021-01-01,Northern Africa,ins_adj_usd_damages,0.0
2021-01-01,Eastern Europe,ins_adj_usd_damages,0.0
2021-01-01,Southern Europe,ins_adj_usd_damages,0.0
2021-01-01,Melanesia,ins_adj_usd_damages,0.0
2021-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
2021-01-01,Polynesia,ins_adj_usd_damages,0.0
2021-01-01,Northern Europe,ins_adj_usd_damages,0.0
2021-01-01,Western Asia,ins_adj_usd_damages,0.0
2021-01-01,Micronesia,ins_adj_usd_damages,0.0
2021-01-01,Southern Africa,ins_adj_usd_damages,0.0
2021-01-01,Middle Africa,ins_adj_usd_damages,0.0
2021-01-01,Russian Federation,ins_adj_usd_damages,0.0
2021-01-01,Central Asia,ins_adj_usd_damages,0.0
1900-01-01,Western Africa,ttl_adj_usd_damages,0.0
1900-01-01,Southern Asia,ttl_adj_usd_damages,0.0
1900-01-01,Central America,ttl_adj_usd_damages,0.0
1900-01-01,Northern America,ttl_adj_usd_damages,96649.41813
1900-01-01,Eastern Africa,ttl_adj_usd_damages,0.0
1900-01-01,South America,ttl_adj_usd_damages,0.0
1900-01-01,Western Europe,ttl_adj_usd_damages,0.0
1900-01-01,Eastern Asia,ttl_adj_usd_damages,0.0
1900-01-01,Caribbean,ttl_adj_usd_damages,0.0
1900-01-01,South-Eastern Asia,ttl_adj_usd_damages,0.0
1900-01-01,Northern Africa,ttl_adj_usd_damages,0.0
1900-01-01,Eastern Europe,ttl_adj_usd_damages,0.0
1900-01-01,Southern Europe,ttl_adj_usd_damages,0.0
1900-01-01,Melanesia,ttl_adj_usd_damages,0.0
1900-01-01,Australia and New Zealand,ttl_adj_usd_damages,0.0
1900-01-01,Polynesia,ttl_adj_usd_damages,0.0
1900-01-01,Northern Europe,ttl_adj_usd_damages,0.0
1900-01-01,Western Asia,ttl_adj_usd_damages,0.0
1900-01-01,Micronesia,ttl_adj_usd_damages,0.0
1900-01-01,Southern Africa,ttl_adj_usd_damages,0.0
1900-01-01,Middle Africa,ttl_adj_usd_damages,0.0
1900-01-01,Russian Federation,ttl_adj_usd_damages,0.0
1900-01-01,Central Asia,ttl_adj_usd_damages,0.0
1902-01-01,Western Africa,ttl_adj_usd_damages,0.0
1902-01-01,Southern Asia,ttl_adj_usd_damages,0.0
1902-01-01,Central America,ttl_adj_usd_damages,83762.82905
1902-01-01,Northern America,ttl_adj_usd_damages,0.0
1902-01-01,Eastern Africa,ttl_adj_usd_damages,0.0
1902-01-01,South America,ttl_adj_usd_damages,0.0
1902-01-01,Western Europe,ttl_adj_usd_damages,0.0
1902-01-01,Eastern Asia,ttl_adj_usd_damages,0.0
1902-01-01,Caribbean,ttl_adj_usd_damages,0.0
1902-01-01,South-Eastern Asia,ttl_adj_usd_damages,0.0
1902-01-01,Northern Africa,ttl_adj_usd_damages,0.0
1902-01-01,Eastern Europe,ttl_adj_usd_damages,0.0
1902-01-01,Southern Europe,ttl_adj_usd_damages,0.0
1902-01-01,Melanesia,ttl_adj_usd_damages,0.0
1902-01-01,Australia and New Zealand,ttl_adj_usd_damages,0.0
1902-01-01,Polynesia,ttl_adj_usd_damages,0.0
1902-01-01,Northern Europe,ttl_adj_usd_damages,0.0
1902-01-01,Western Asia,ttl_adj_usd_damages,0.0
1902-01-01,Micronesia,ttl_adj_usd_damages,0.0
1902-01-01,Southern Africa,ttl_adj_usd_damages,0.0
1902-01-01,Middle Africa,ttl_adj_usd_damages,0.0
1902-01-01,Russian Federation,ttl_adj_usd_damages,0.0
1902-01-01,Central Asia,ttl_adj_usd_damages,0.0
1903-01-01,Western Africa,ttl_adj_usd_damages,0.0
1903-01-01,Southern Asia,ttl_adj_usd_damages,0.0
1903-01-01,Central America,ttl_adj_usd_damages,0.0
1903-01-01,Northern America,ttl_adj_usd_damages,1670101.9454400002
1903-01-01,Eastern Africa,ttl_adj_usd_damages,0.0
1903-01-01,South America,ttl_adj_usd_damages,0.0
1903-01-01,Western Europe,ttl_adj_usd_damages,0.0
1903-01-01,Eastern Asia,ttl_adj_usd_damages,0.0
1903-01-01,Caribbean,ttl_adj_usd_damages,0.0
1903-01-01,South-Eastern Asia,ttl_adj_usd_damages,0.0
1903-01-01,Northern Africa,ttl_adj_usd_damages,0.0
1903-01-01,Eastern Europe,ttl_adj_usd_damages,0.0
1903-01-01,Southern Europe,ttl_adj_usd_damages,0.0
1903-01-01,Melanesia,ttl_adj_usd_damages,0.0
1903-01-01,Australia and New Zealand,ttl_adj_usd_damages,0.0
1903-01-01,Polynesia,ttl_adj_usd_damages,0.0
1903-01-01,Northern Europe,ttl_adj_usd_damages,0.0
1903-01-01,Western Asia,ttl_adj_usd_damages,0.0
1903-01-01,Micronesia,ttl_adj_usd_damages,0.0
1903-01-01,Southern Africa,ttl_adj_usd_damages,0.0
1903-01-01,Middle Africa,ttl_adj_usd_damages,0.0
1903-01-01,Russian Federation,ttl_adj_usd_damages,0.0
1903-01-01,Central Asia,ttl_adj_usd_damages,0.0
1904-01-01,Western Africa,ttl_adj_usd_damages,0.0
1904-01-01,Southern Asia,ttl_adj_usd_damages,0.0
1904-01-01,Central America,ttl_adj_usd_damages,0.0
1904-01-01,Northern America,ttl_adj_usd_damages,0.0
1904-01-01,Eastern Africa,ttl_adj_usd_damages,0.0
1904-01-01,South America,ttl_adj_usd_damages,0.0
1904-01-01,Western Europe,ttl_adj_usd_damages,0.0
1904-01-01,Eastern Asia,ttl_adj_usd_damages,0.0
1904-01-01,Caribbean,ttl_adj_usd_damages,0.0
1904-01-01,South-Eastern Asia,ttl_adj_usd_damages,0.0
1904-01-01,Northern Africa,ttl_adj_usd_damages,0.0
1904-01-01,Eastern Europe,ttl_adj_usd_damages,0.0
1904-01-01,Southern Europe,ttl_adj_usd_damages,0.0
1904-01-01,Melanesia,ttl_adj_usd_damages,0.0
1904-01-01,Australia and New Zealand,ttl_adj_usd_damages,0.0
1904-01-01,Polynesia,ttl_adj_usd_damages,0.0
1904-01-01,Northern Europe,ttl_adj_usd_damages,0.0
1904-01-01,Western Asia,ttl_adj_usd_damages,0.0
1904-01-01,Micronesia,ttl_adj_usd_damages,0.0
1904-01-01,Southern Africa,ttl_adj_usd_damages,0.0
